Para-9,Para-10,Para-11,Para-12,Para-13
27.9,8.4,4.0,12.0,0.999
21.025999069213867,7.698999881744385,3.999000072479248,8.99899959564209,0.9309999942779541
6.874,0.701,0.001,3.001,0.068
