Para-9,Para-10,Para-11,Para-12,Para-13
524.6,135.6,4.0,11.0,0.994
440.2980041503906,112.49800109863281,3.999000072479248,8.99899959564209,0.9739999771118164
84.302,23.102,0.001,2.001,0.02
