Para-9,Para-10,Para-11,Para-12,Para-13
14.1,402.3,157.0,12.0,1.767
12.199000358581543,391.5989990234375,123.9990005493164,10.99899959564209,1.6419999599456787
1.901,10.701,33.001,1.001,0.125
