Para-9,Para-10,Para-11,Para-12,Para-13
10.3,229.4,36.0,8.0,1.863
9.89900016784668,190.79800415039062,33.999000549316406,6.999000072479248,1.8350000381469727
0.401,38.602,2.001,1.001,0.028
