Para-9,Para-10,Para-11,Para-12,Para-13
193.7,305.6,180.0,12.0,2.212
140.7989959716797,292.79901123046875,166.9980010986328,11.99899959564209,2.121000051498413
52.901,12.801,13.002,0.001,0.091
