Para-9,Para-10,Para-11,Para-12,Para-13
76.5,44.3,5.0,9.0,0.795
60.89899826049805,30.198999404907227,0.9990000128746033,7.999000072479248,0.7929999828338623
15.601,14.101,4.001,1.001,0.002
