Para-9,Para-10,Para-11,Para-12,Para-13
0.0,246.9,48.0,176.0,3.164
0.0,201.49899291992188,40.999000549316406,39.999000549316406,3.063999891281128
0.0,45.401,7.001,136.001,0.1
