Para-9,Para-10,Para-11,Para-12,Para-13
89.6,152.4,25.0,10.0,0.718
83.39900207519531,147.7989959716797,20.999000549316406,9.99899959564209,0.6899999976158142
6.201,4.601,4.001,0.001,0.028
