Para-9,Para-10,Para-11,Para-12,Para-13
340.5,262.3,62.0,21.0,1.22
318.4989929199219,240.3979949951172,54.887001037597656,20.999000549316406,1.187999963760376
22.001,21.902,7.113,0.001,0.032
