Para-9,Para-10,Para-11,Para-12,Para-13
5.9,74.5,33.0,13.0,1.087
5.198999881744385,71.0989990234375,23.999000549316406,12.0,1.0750000476837158
0.701,3.401,9.001,1.0,0.012
