Para-9,Para-10,Para-11,Para-12,Para-13
86.5,28.9,4.0,8.0,1.449
84.9990005493164,28.298999786376953,4.0,7.999000072479248,1.2640000581741333
1.501,0.601,0.0,0.001,0.185
