Para-9,Para-10,Para-11,Para-12,Para-13
254.7,217.9,29.0,8.0,1.733
198.69900512695312,113.1989974975586,14.99899959564209,7.999000072479248,1.2829999923706055
56.001,104.701,14.001,0.001,0.45
