Para-9,Para-10,Para-11,Para-12,Para-13
0.0,271.8,10.0,5.0,1.296
0.0,210.49899291992188,8.99899959564209,4.999000072479248,1.1820000410079956
0.0,61.301,1.001,0.001,0.114
