Para-9,Para-10,Para-11,Para-12,Para-13
38.9,307.0,98.0,23.0,0.54
31.198999404907227,288.5979919433594,90.9990005493164,22.999000549316406,0.5260000228881836
7.701,18.402,7.001,0.001,0.014
