Para-9,Para-10,Para-11,Para-12,Para-13
0.0,196.3,85.0,12.0,1.67
0.0,153.69900512695312,82.9990005493164,8.99899959564209,1.659999966621399
0.0,42.601,2.001,3.001,0.01
