Para-9,Para-10,Para-11,Para-12,Para-13
24.7,170.4,103.0,12.0,1.62
22.499000549316406,167.3990020751953,92.9990005493164,10.99899959564209,1.5829999446868896
2.201,3.001,10.001,1.001,0.037
