Para-9,Para-10,Para-11,Para-12,Para-13
345.1,316.6,184.0,8.0,1.609
341.1990051269531,300.5989990234375,104.9990005493164,8.0,1.5499999523162842
3.901,16.001,79.001,0.0,0.059
