Para-9,Para-10,Para-11,Para-12,Para-13
248.8,160.5,141.0,10.0,2.6
239.19900512695312,156.3990020751953,136.99899291992188,9.99899959564209,2.559999942779541
9.601,4.101,4.001,0.001,0.04
