Para-9,Para-10,Para-11,Para-12,Para-13
76.9,97.5,13.0,5.0,1.05
8.39900016784668,76.79900360107422,0.9990000128746033,4.999000072479248,1.0420000553131104
68.501,20.701,12.001,0.001,0.008
