Para-9,Para-10,Para-11,Para-12,Para-13
31.5,91.9,4.0,11.0,1.162
27.499000549316406,78.4990005493164,3.999000072479248,9.99899959564209,1.0959999561309814
4.001,13.401,0.001,1.001,0.066
