Para-9,Para-10,Para-11,Para-12,Para-13
24.6,410.9,62.0,9.0,2.821
22.29800033569336,402.49798583984375,59.99800109863281,7.999000072479248,2.7690000534057617
2.302,8.402,2.002,1.001,0.052
