Para-9,Para-10,Para-11,Para-12,Para-13
19.0,23.2,11.0,11.0,1.455
14.699000358581543,18.298999786376953,9.99899959564209,8.99899959564209,1.3229999542236328
4.301,4.901,1.001,2.001,0.132
