Para-9,Para-10,Para-11,Para-12,Para-13
0.3,46.8,13.0,9.0,1.611
0.19900000095367432,42.698001861572266,12.99899959564209,7.999000072479248,1.4919999837875366
0.101,4.102,0.001,1.001,0.119
