Para-9,Para-10,Para-11,Para-12,Para-13
196.7,61.2,69.0,8.0,1.604
192.2989959716797,53.39799880981445,62.999000549316406,7.999000072479248,1.5789999961853027
4.401,7.802,6.001,0.001,0.025
