Para-9,Para-10,Para-11,Para-12,Para-13
99.3,9.2,42.0,12.0,1.912
96.4990005493164,8.598999977111816,38.999000549316406,8.99899959564209,1.8819999694824219
2.801,0.601,3.001,3.001,0.03
