Para-9,Para-10,Para-11,Para-12,Para-13
0.0,29.6,97.0,17.0,1.481
0.0,25.39900016784668,46.999000549316406,13.99899959564209,1.343999981880188
0.0,4.201,50.001,3.001,0.137
