Para-9,Para-10,Para-11,Para-12,Para-13
0.0,138.3,17.0,5.0,1.456
0.0,134.197998046875,15.99899959564209,3.999000072479248,1.4220000505447388
0.0,4.102,1.001,1.001,0.034
