Para-9,Para-10,Para-11,Para-12,Para-13
0.0,194.4,28.0,5.0,0.858
0.0,193.3990020751953,14.99899959564209,4.999000072479248,0.8109999895095825
0.0,1.001,13.001,0.001,0.047
