Para-9,Para-10,Para-11,Para-12,Para-13
0.0,311.3,6.0,8.0,0.859
0.0,239.49899291992188,3.999000072479248,7.999000072479248,0.8569999933242798
0.0,71.801,2.001,0.001,0.002
