Para-9,Para-10,Para-11,Para-12,Para-13
36.4,321.4,51.0,8.0,2.011
2.0989999771118164,287.9649963378906,48.99800109863281,7.999000072479248,1.9630000591278076
34.301,33.435,2.002,0.001,0.048
