Para-9,Para-10,Para-11,Para-12,Para-13
92.9,67.7,0.0,6.0,1.839
11.598999977111816,50.29899978637695,0.0,5.999000072479248,1.6779999732971191
81.301,17.401,0.0,0.001,0.161
