Para-9,Para-10,Para-11,Para-12,Para-13
4.7,55.2,115.0,9.0,0.884
2.8989999294281006,43.79899978637695,81.9990005493164,7.999000072479248,0.8519999980926514
1.801,11.401,33.001,1.001,0.032
