Para-9,Para-10,Para-11,Para-12,Para-13
74.5,58.2,266.4,14.0,1.332
69.697998046875,30.599000930786133,230.99899291992188,10.99899959564209,1.2910000085830688
4.802,27.601,35.401,3.001,0.041
