Para-9,Para-10,Para-11,Para-12,Para-13
18.5,85.4,2.0,13.0,2.091
12.99899959564209,73.4990005493164,1.9989999532699585,11.99899959564209,2.006999969482422
5.501,11.901,0.001,1.001,0.084
