Para-9,Para-10,Para-11,Para-12,Para-13
7.6,220.4,100.0,7.0,1.576
6.499000072479248,170.29800415039062,90.9990005493164,6.999000072479248,1.562000036239624
1.101,50.102,9.001,0.001,0.014
