Para-9,Para-10,Para-11,Para-12,Para-13
116.5,229.7,23.0,7.0,1.841
77.89900207519531,116.5999984741211,19.999000549316406,6.999000072479248,1.8009999990463257
38.601,113.1,3.001,0.001,0.04
