Para-9,Para-10,Para-11,Para-12,Para-13
158.6,120.6,52.0,10.0,1.561
105.39800262451172,99.7979965209961,47.99800109863281,9.99899959564209,1.4609999656677246
53.202,20.802,4.002,0.001,0.1
