Para-9,Para-10,Para-11,Para-12,Para-13
4.8,9.0,15.0,11.0,0.851
2.2990000247955322,7.499000072479248,14.99899959564209,10.99899959564209,0.8450000286102295
2.501,1.501,0.001,0.001,0.006
