Para-9,Para-10,Para-11,Para-12,Para-13
129.7,242.1,172.0,9.0,2.361
126.36299896240234,235.2989959716797,160.99899291992188,8.99899959564209,2.3369998931884766
3.337,6.801,11.001,0.001,0.024
