Para-9,Para-10,Para-11,Para-12,Para-13
35.6,199.8,91.0,10.0,2.066
30.39900016784668,194.7989959716797,79.99800109863281,9.99899959564209,1.906000018119812
5.201,5.001,11.002,0.001,0.16
