Para-9,Para-10,Para-11,Para-12,Para-13
20.5,9.45,19.0,17.0,1.93
18.298999786376953,8.29800033569336,18.999000549316406,15.998000144958496,1.906999945640564
2.201,1.152,0.001,1.002,0.023
