Para-9,Para-10,Para-11,Para-12,Para-13
2.1,109.9,65.0,8.0,1.387
1.5989999771118164,101.4990005493164,58.64899826049805,6.999000072479248,1.340000033378601
0.501,8.401,6.351,1.001,0.047
