Para-9,Para-10,Para-11,Para-12,Para-13
11.7,259.8,21.0,5.0,1.76
6.698999881744385,254.2989959716797,0.9990000128746033,4.999000072479248,1.7419999837875366
5.001,5.501,20.001,0.001,0.018
