Para-9,Para-10,Para-11,Para-12,Para-13
5.9,124.9,19.0,9.0,1.693
5.198999881744385,122.6989974975586,18.999000549316406,9.0,1.659999966621399
0.701,2.201,0.001,0.0,0.033
