Para-9,Para-10,Para-11,Para-12,Para-13
6.3,82.0,28.0,3.0,1.583
4.429999828338623,58.999000549316406,26.982999801635742,2.999000072479248,1.531000018119812
1.87,23.001,1.017,0.001,0.052
