Para-9,Para-10,Para-11,Para-12,Para-13
75.5,176.7,26.0,9.0,1.932
58.89799880981445,143.197998046875,22.982999801635742,7.999000072479248,1.781999945640564
16.602,33.502,3.017,1.001,0.15
